tp6,pred_0,pred_1,pred_2
-4.6051702,-1.5945246,0.8184698,0.99567753
-4.6051702,-1.6137648,0.7238482,0.9958365
-4.6051702,-1.3054821,1.0218917,0.9992091
-4.6051702,-1.3996601,0.76166093,0.9948992
-4.6051702,-1.6408572,0.68268055,0.99647576
-4.6051702,-1.3063633,1.0860226,0.9958704
-4.6051702,-1.3432844,0.97071475,0.9981558
-4.6051702,-1.1108332,0.65279955,0.9923659
-4.6051702,-1.5626857,0.7507913,0.9946498
-4.6051702,-1.5313196,0.69133854,0.9953629
-4.6051702,-1.4911289,0.6946932,0.9952518
-4.6051702,-1.1435388,1.064083,0.9976471
,-1.1858109,1.0215812,0.9985921
-4.6051702,-1.4286935,0.9935728,0.9982272
,-1.4804865,0.78317463,0.9937762
-4.6051702,-1.380514,0.94664097,0.9946366
-4.6051702,-1.6915958,0.71664673,0.99589574
-4.6051702,-1.0935092,0.7820834,0.995038
-4.6051702,-1.2439255,1.0513241,0.99850696
-4.6051702,-1.4612043,0.85703176,0.99640465
-4.6051702,-0.9378033,0.9568948,0.99788207
-4.6051702,-0.91116697,0.91294163,0.99847084
-4.6051702,-0.9051704,0.8700989,0.99861
-4.6051702,-0.8831344,0.85925466,0.99870753
-4.6051702,-0.91356343,0.92413455,0.9976336
-4.6051702,-0.87725693,0.80197734,0.99894446
-4.6051702,-0.9398418,0.95201844,0.99789894
-4.6051702,-0.9052196,0.97451717,0.9986576
-4.6051702,-0.92076606,0.999796,0.99891734
-4.6051702,-0.9612804,0.91855663,0.998973
-4.6051702,-0.978193,0.8156204,0.99918896
-4.6051702,-0.89655167,0.98525685,0.99874145
-4.6051702,-0.9312056,0.9942565,0.99883837
-4.6051702,-0.9010285,0.8730715,0.99892396
-4.6051702,-0.9810795,0.8508621,0.9989588
-4.6051702,-0.9984596,0.9144773,0.99922395
-4.6051702,-0.9881527,0.86289805,0.99913234
-4.6051702,-1.0439265,0.84018564,0.9996338
-4.6051702,-1.0791144,0.88648456,0.9995987
-4.6051702,-1.0047133,0.8231992,0.99929464
-4.6051702,-1.0114101,0.8784078,0.99919266
-4.6051702,-1.1054372,0.8657515,0.9995863
-4.6051702,-1.1094992,0.78119,0.9996164
-4.6051702,-1.1102954,0.81678367,0.9996625
-4.6051702,-1.0686253,1.2035488,0.9982205
-4.6051702,-1.1799806,0.9808364,0.9992193
-4.6051702,-1.1611676,1.1841305,0.99813867
-4.6051702,-1.2224512,1.154697,0.9985669
-4.6051702,-1.1652043,1.1370826,0.99843806
-4.6051702,-0.95535415,0.9228539,0.9985488
-4.6051702,-1.1862903,1.103305,0.99346316
-4.6051702,-1.0579175,0.9967862,0.9594483
-4.6051702,-1.4734052,0.95922655,0.99110913
-4.6051702,-1.4332147,0.8422124,0.9903419
-4.6051702,-1.0886682,0.98022854,0.9592498
-4.6051702,-1.2891324,0.8843699,0.9856102
-4.6051702,-1.3089905,0.9772412,0.97871053
-4.6051702,-1.1505524,0.8117251,0.98869705
-4.6051702,-1.2730801,0.7554553,0.9931492
-4.6051702,-1.2620416,0.8236718,0.99123573
-4.6051702,-1.3246833,0.7917397,0.99278355
-4.6051702,-0.81277454,1.3501313,0.82277346
-4.6051702,-0.6424721,1.3757685,0.8291772
,-0.79207546,1.337948,0.7848343
0.64710325,-0.6971616,1.3296908,0.7409284
-4.6051702,-0.46439773,1.4023548,0.75296164
-4.6051702,-0.36181313,1.2624289,0.70759684
-4.6051702,-0.4532265,1.2930405,0.71443933
-4.6051702,-0.027481139,1.2520727,0.52258366
-4.6051702,0.25704062,1.234629,0.47408736
-4.6051702,-0.047319863,1.248076,0.5995196
-0.67334455,-0.108476266,1.2696087,0.48585516
-4.6051702,-0.08216869,1.220472,0.5639403
-4.6051702,-0.13482167,1.2425244,0.5612851
-4.6051702,-0.13995463,1.2740663,0.5040513
-4.6051702,-0.16720152,1.2238199,0.58663636
0.59332687,-0.09926521,1.2702295,0.46060523
-4.6051702,-0.2564342,1.2297101,0.62860465
-4.6051702,-0.7237039,1.2725214,0.89965004
-4.6051702,-0.7325762,1.2330556,0.94511443
,-0.68587255,1.2292626,0.91212684
-1.5606477,-0.8481937,1.3600762,0.9148456
,-0.68742627,1.3093189,0.93934065
-4.6051702,-0.5933473,1.3348607,0.8386847
-4.6051702,-0.46573636,1.4082698,0.7890901
-4.6051702,-0.56534886,1.385758,0.8693549
-4.6051702,-0.45193243,1.4212035,0.78610784
-4.6051702,-0.40254012,1.4023181,0.7899836
-4.6051702,0.02558007,1.2961962,0.62491316
-4.6051702,-0.013724744,1.3713261,0.68781894
-4.6051702,0.007779613,1.2542264,0.5903392
-4.6051702,-0.7615003,1.4405773,0.8361849
-4.6051702,-1.4628763,0.90082747,0.99234664
-2.207275,-1.0160978,1.2811406,0.86602044
-4.6051702,-1.0987575,1.1478903,0.92233425
-4.6051702,-0.63516134,1.3311315,0.78454053
-1.5606477,-0.7740211,1.3344322,0.7959923
-4.6051702,-0.22908458,1.3000066,0.63603824
-4.6051702,-0.28052673,1.2686014,0.64456016
,-0.8095494,1.4341587,0.8831377
-4.6051702,-1.3128695,1.2899663,0.9706998
1.1969482,-1.2464868,1.4270217,0.9566874
-4.6051702,-1.1013197,1.4102025,0.95819914
,-1.1403953,1.3365531,0.954078
-4.6051702,-1.2651284,1.2922819,0.9632222
-4.6051702,-1.4806038,0.98766005,0.9922512
-4.6051702,-0.5412744,1.2642019,0.71976554
-4.6051702,-1.3837478,0.9209509,0.98812824
-4.6051702,-1.5088015,1.0925875,0.991971
-4.6051702,-0.7461054,1.312619,0.8315457
-4.6051702,-1.1534642,1.3309377,0.9164971
-4.6051702,-1.464695,1.0416032,0.9942015
-4.6051702,-1.0301329,1.3755702,0.9235436
-4.6051702,-0.8317118,1.4365383,0.8949034
-4.6051702,-0.34252533,1.2501247,0.673846
-4.6051702,-0.7153303,1.4787314,0.8118706
-4.6051702,-1.1343737,1.4765666,0.94596195
-4.6051702,-1.4852145,0.9896319,0.9930443
-4.6051702,-1.2353694,1.3131418,0.9479024
-4.6051702,-0.60230714,1.2635599,0.73744726
0.47623417,-0.99408275,1.3364234,0.8970653
-4.6051702,-1.466728,1.0164557,0.9938374
-4.6051702,-1.3725755,1.3446472,0.9787331
-4.6051702,-1.2695384,1.3720264,0.9767776
-4.6051702,-0.4974537,1.289199,0.7297939
-4.6051702,-0.8056411,1.4103488,0.8097794
-4.6051702,-1.4252762,1.1997956,0.98957217
-2.207275,-0.9704097,1.458909,0.88825566
-4.6051702,-1.2666667,1.2206303,0.95380604
-4.6051702,-1.3249316,0.949922,0.983648
-4.6051702,-1.4553134,1.1565708,0.9892007
-4.6051702,-1.2952963,1.365437,0.9780306
-4.6051702,-1.2957355,1.3535051,0.9762113
-4.6051702,-0.74561304,1.3968046,0.8330723
,-0.6138491,1.3474486,0.77926457
-4.6051702,-1.1657348,1.3657713,0.9354128
,-1.3870331,1.1984029,0.98598653
-4.6051702,-1.3081906,1.4023991,0.9687308
-4.6051702,-1.5685395,1.1187444,0.9928433
0.104360014,-0.037616394,1.2674834,0.40929407
-4.6051702,-0.6482195,1.311872,0.7983958
-4.6051702,-1.2972717,1.3428588,0.977693
-4.6051702,-0.92053986,1.3170935,0.92551386
-4.6051702,-0.8680919,1.3778732,0.91734076
-1.5606477,-0.93441767,1.3458601,0.95523834
-4.6051702,-0.85755414,1.3637071,0.9302188
-4.6051702,-0.71684945,1.2488093,0.93098366
-4.6051702,-0.8447056,1.3120534,0.9552175
-4.6051702,-0.7277503,1.268328,0.9413263
-4.6051702,-0.7661729,1.3674638,0.9567552
-4.6051702,-0.7224576,1.4252002,0.9589237
-4.6051702,-0.71526855,1.3170183,0.95444983
-4.6051702,-0.7157734,1.3068424,0.93286973
-4.6051702,-0.7457999,1.3983026,0.9614
-4.6051702,-0.71539146,1.4100755,0.9558177
-4.6051702,-0.79135644,1.4042423,0.9270094
-4.6051702,-0.62797767,1.3668672,0.87573147
-4.6051702,-0.6965774,1.4042475,0.937597
-4.6051702,-0.66192144,1.3737566,0.92315185
-4.6051702,-0.5208925,1.427332,0.8910159
-4.6051702,-0.4986744,1.4543492,0.8857118
-4.6051702,-0.4426769,1.335494,0.74642855
-4.6051702,-0.30051023,1.338302,0.72481984
-4.6051702,-0.2329781,1.4401445,0.7796378
-4.6051702,-0.06873026,1.370395,0.7114834
-4.6051702,-0.26392835,1.4178034,0.7775101
-4.6051702,-0.5673149,1.3806944,0.77578664
-4.6051702,-0.0149896,1.4036255,0.68208647
-4.6051702,0.023760773,1.4544129,0.692505
-4.6051702,-0.10426054,1.4813919,0.7101206
-4.6051702,-0.6509644,1.3582773,0.77326363
-4.6051702,-0.95311356,1.3267186,0.95284164
-4.6051702,-0.8906067,1.253702,0.9250555
-1.5606477,-1.1038485,1.1859622,0.94411486
-4.6051702,-0.5071151,1.433016,0.73155874
-4.6051702,-1.0542235,1.5424486,0.9171051
-4.6051702,-0.66668814,1.3832505,0.7467063
0.0099503305,-1.0104966,1.486232,0.8770353
-4.6051702,-1.0140051,1.3177359,0.8645753
-4.6051702,-0.95872825,1.4171187,0.856635
-4.6051702,-0.7978455,1.4335123,0.80255765
-4.6051702,-0.2073887,1.4346054,0.6201978
-4.6051702,-0.2494888,1.4218842,0.5794398
-1.5606477,-1.1343113,1.2805681,0.906715
-4.6051702,-1.2999637,0.94233143,0.98693013
,-0.97213364,1.3827556,0.8635282
-4.6051702,-0.8105449,1.3811822,0.8247737
-4.6051702,-1.2516832,0.8503736,0.99522215
-4.6051702,-1.3689446,1.2003456,0.92023313
-4.6051702,-1.3805954,1.0001341,0.9902503
-4.6051702,-1.3453422,1.2336679,0.9015802
-4.6051702,-1.503392,1.0938581,0.9888325
-4.6051702,-1.3639455,0.94181967,0.9945991
-4.6051702,-1.3862504,1.363196,0.909875
-4.6051702,-1.423483,1.1057923,0.9905426
-4.6051702,-1.4587771,1.1498153,0.974815
-4.6051702,-1.5783033,1.2018673,0.9474036
-4.6051702,-1.4774661,1.1791034,0.9917917
-4.6051702,-1.6157372,1.1981744,0.9835881
-4.6051702,-1.5424564,1.2138915,0.9898634
-4.6051702,-1.1011709,0.8284698,0.9920488
-4.6051702,-1.1044058,0.80674076,0.99567574
,-1.0885094,0.8017875,0.99379
-1.171183,-1.1645752,0.8815093,0.980601
,-1.0489446,0.8253003,0.99566525
-0.8915981,-1.15747,0.8522625,0.9920453
-4.6051702,-1.208267,0.84315926,0.9953614
-4.6051702,-1.1601989,0.7717994,0.99734503
-4.6051702,-1.2322274,0.8383274,0.99653983
-4.6051702,-1.1756928,0.7892462,0.9975097
-4.6051702,-1.2990125,0.84705085,0.9969048
-4.6051702,-1.2478495,0.87316036,0.9973705
-4.6051702,-1.3895181,0.97535974,0.995445
-4.6051702,-1.6611928,1.220376,0.99196386
-4.6051702,-1.4940863,0.74175954,0.9947877
-4.6051702,-1.4288175,0.94998324,0.98904186
-4.6051702,-1.259297,0.82678694,0.9835992
-4.6051702,-1.4301249,1.2564409,0.9930627
-4.6051702,-1.8365393,1.0831814,0.992281
-4.6051702,-1.3933381,1.1320469,0.99310774
-4.6051702,-1.4456201,1.1834358,0.99291056
,-1.2907687,1.1383755,0.97155255
-4.6051702,-1.8256623,1.1421021,0.9929946
-4.6051702,-1.5215192,1.0099363,0.99056166
-4.6051702,-1.5404785,1.0412474,0.98814976
,-1.7229863,1.1447856,0.99479735
-4.6051702,-1.9573648,1.2329893,0.9937536
-4.6051702,-1.7658792,0.9563244,0.99462754
-4.6051702,-1.8009226,1.304667,0.99076396
-4.6051702,-1.3525932,0.88001883,0.98933
-4.6051702,-1.9921322,1.0189018,0.99489886
-4.6051702,-1.9387258,1.4361833,0.9902969
-4.6051702,-1.3191707,0.97790104,0.98474324
-4.6051702,-1.9266398,1.0187263,0.9940924
-4.6051702,-1.8238358,1.2605345,0.99161935
-4.6051702,-1.2167064,1.092034,0.97056985
-4.6051702,-1.4693686,1.3124467,0.9923666
-4.6051702,-1.1786966,1.1169701,0.9564518
-4.6051702,-1.5880351,1.0167439,0.99105096
-4.6051702,-1.7204449,0.87204105,0.9946879
-4.6051702,-1.8399801,1.1065065,0.98995835
-4.6051702,-1.6269069,1.3476164,0.9914972
-4.6051702,-1.7866786,1.4033014,0.99295115
-4.6051702,-1.7290578,0.99942017,0.99136823
-4.6051702,-2.0017514,0.99844223,0.9937056
-4.6051702,-1.9239944,0.92562336,0.9949999
-4.6051702,-1.526657,1.279717,0.9948224
-4.6051702,-1.0120864,1.0631897,0.96162814
-4.6051702,-1.7405254,1.032724,0.9910671
-4.6051702,-1.703685,1.1464928,0.99156016
-4.6051702,-1.829627,1.0930496,0.9895655
-4.6051702,-1.3065515,0.8485119,0.98690516
-4.6051702,-1.4323881,1.0648272,0.98365295
-4.6051702,-1.6936331,0.998991,0.9887794
-4.6051702,-1.5944992,1.0170816,0.98958707
-4.6051702,-1.5665702,1.220431,0.99374515
,-1.3937091,1.2395583,0.9932302
-4.6051702,-1.9762274,1.1297611,0.99310607
,-1.903895,1.1201055,0.98961216
-4.6051702,-1.8764884,1.0747572,0.9914494
-4.6051702,-1.9340632,1.0678802,0.99232626
-4.6051702,-1.4749546,1.1091596,0.9771602
-4.6051702,-1.5384898,1.2793472,0.9935417
-4.6051702,-1.8774023,0.9996075,0.9928993
-4.6051702,-1.3070594,1.0693184,0.9895778
-4.6051702,-1.3190625,0.97443086,0.98861396
-4.6051702,-1.3266549,0.9011846,0.9940655
-4.6051702,-1.2336962,0.887889,0.9916102
-4.6051702,-1.0913653,0.85328525,0.9936155
-4.6051702,-1.2397702,0.8339517,0.9954431
-4.6051702,-1.0836155,0.8665233,0.9945346
-4.6051702,-1.0583044,0.85673255,0.9960711
-4.6051702,-1.0941898,0.84427536,0.99713576
-4.6051702,-1.0809898,0.82067496,0.99689436
-4.6051702,-1.1833807,0.8487999,0.9963076
-4.6051702,-1.0639327,0.85293084,0.99649674
-4.6051702,-1.1013293,0.843325,0.9972779
-4.6051702,-1.2754819,0.9981145,0.99304926
-4.6051702,-1.2241158,0.9312584,0.9944893
-4.6051702,-1.0947369,0.8137265,0.99736434
-4.6051702,-1.0998499,0.82683516,0.99683076
-4.6051702,-1.144332,0.78117245,0.9978389
-4.6051702,-1.1760954,0.8087871,0.9979171
-4.6051702,-1.3015234,0.95349824,0.9957432
-4.6051702,-1.3726926,1.0710629,0.9944781
-4.6051702,-1.1753075,0.8300693,0.99757737
-4.6051702,-1.2031624,0.83082664,0.9976107
-4.6051702,-1.1778667,0.8072863,0.99769574
-4.6051702,-1.5005821,1.3097651,0.98959446
-4.6051702,-1.3023291,1.0368549,0.9957841
-4.6051702,-1.3011296,1.1768123,0.9930633
-4.6051702,-1.3431709,1.1724396,0.99345183
-4.6051702,-1.5144148,1.3381484,0.99130005
-4.6051702,-1.4703772,1.0051634,0.99471825
-4.6051702,-1.4933491,1.3811871,0.9813402
-4.6051702,-1.0572519,1.134544,0.94040495
-4.6051702,-1.6404135,1.262372,0.9873323
-4.6051702,-1.7519786,1.0531694,0.98944664
-4.6051702,-1.127581,0.8892754,0.9778145
-1.5606477,-1.4212638,0.95964426,0.99004656
-4.6051702,-1.0879837,0.9140379,0.97453374
-4.6051702,-1.1386282,0.987853,0.9791727
-4.6051702,-1.0251023,0.93417,0.97998935
-4.6051702,-0.6146902,1.0806671,0.9063461
-4.6051702,-0.74754184,1.0598199,0.90501004
-4.6051702,-1.7069649,1.1431594,0.9926714
-4.6051702,-1.3777657,0.9308043,0.99100786
,-1.7250185,1.115251,0.9931986
-4.6051702,-1.717503,1.0997722,0.99395096
-4.6051702,-1.3905292,0.874965,0.9950014
-4.6051702,-1.5786811,1.0856954,0.99010754
-4.6051702,-1.4941835,0.9946672,0.9925411
-4.6051702,-1.5171095,1.0791575,0.9860946
-4.6051702,-1.5254158,1.0470308,0.99060446
-4.6051702,-1.5143112,1.0130138,0.99476886
-4.6051702,-1.6017089,1.0933652,0.9908217
-4.6051702,-1.5291764,1.1226444,0.99107414
-4.6051702,-1.5711147,1.1339536,0.9881912
-4.6051702,-1.6076775,1.0956142,0.98747104
-4.6051702,-1.6750802,1.2389926,0.9933583
-4.6051702,-1.6267455,1.1231015,0.98961383
-4.6051702,-1.7145252,1.2895362,0.99176544
-4.6051702,-1.1906195,0.8644368,0.9910573
-4.6051702,-1.2350787,0.7826089,0.9969248
,-1.221534,0.81864774,0.99441355
-4.6051702,-1.3997679,0.9273321,0.9906849
,-1.1989362,0.81491697,0.9967919
-4.6051702,-1.2887187,0.85436445,0.992855
-4.6051702,-1.3390809,0.85151994,0.99533445
-4.6051702,-1.3235946,0.78263754,0.9979505
-4.6051702,-1.4081976,0.85598814,0.99694353
-4.6051702,-1.3569506,0.80340713,0.9982059
-4.6051702,-1.4679515,0.9056923,0.99708205
-4.6051702,-1.4630098,0.89877206,0.9983639
-4.6051702,-1.5855503,1.065605,0.9959603
-4.6051702,-1.7236483,1.3726392,0.98463523
-4.6051702,-1.4110831,0.9220249,0.9872263
-4.6051702,-1.6276041,1.0697947,0.9900713
-4.6051702,-1.2153578,0.9617036,0.9772784
-4.6051702,-1.5499046,1.3601534,0.99140465
-4.6051702,-1.9434804,1.204335,0.9898838
-4.6051702,-1.6408737,1.2444277,0.99492776
-4.6051702,-1.6589074,1.315105,0.99352044
,-1.1405907,1.0592952,0.9588683
-4.6051702,-1.8264042,1.2876803,0.9879522
-4.6051702,-1.6554286,0.9857026,0.99078757
-4.6051702,-1.5542039,1.0377854,0.9817821
,-1.7553812,1.3129985,0.98987913
-4.6051702,-1.9723516,1.3679962,0.9902677
-4.6051702,-1.6684799,1.1780366,0.98335105
-4.6051702,-1.9949924,1.4442916,0.9913811
-4.6051702,-1.4158559,1.0757844,0.97992444
-4.6051702,-1.8925029,1.1148213,0.99070776
-4.6051702,-1.9055684,1.538324,0.9842217
-4.6051702,-1.5410368,0.8272717,0.9948342
-4.6051702,-1.9231358,1.0773668,0.99123293
-4.6051702,-1.7972698,1.3914825,0.9847247
-4.6051702,-1.5119474,0.9708145,0.98747456
-4.6051702,-1.6651683,1.3703226,0.9936918
-4.6051702,-1.3348424,0.9528626,0.98432976
-4.6051702,-1.6919689,1.0253142,0.98746324
-4.6051702,-1.5600017,1.1000881,0.97989285
-4.6051702,-1.9600303,1.2569872,0.9869076
-4.6051702,-1.8927934,1.4996345,0.9923637
-4.6051702,-1.8801777,1.4881711,0.99119437
-4.6051702,-1.7187469,1.0517159,0.9882075
-4.6051702,-1.9869647,1.0358534,0.98936087
-4.6051702,-1.856118,0.9575052,0.9902208
-4.6051702,-1.6417214,1.297541,0.99486154
-4.6051702,-1.2782466,0.8480467,0.9919946
-4.6051702,-1.9096186,1.006002,0.9918996
-4.6051702,-1.7443862,1.3227855,0.98306215
-4.6051702,-1.979418,1.260898,0.98535466
-4.6051702,-1.355195,0.9738216,0.98492646
-4.6051702,-1.6357136,1.019465,0.9858942
-4.6051702,-1.7821393,0.97429675,0.98727405
-4.6051702,-1.6617785,0.9945513,0.98774034
-4.6051702,-1.6576059,1.3820118,0.98900044
,-1.5319232,1.3305926,0.99246466
-4.6051702,-2.0196292,1.2973113,0.9875795
,-1.8138375,1.2066416,0.9781783
-4.6051702,-1.8421713,1.15849,0.9832773
-4.6051702,-2.0169313,1.0818261,0.9910329
-4.6051702,-1.4602344,1.0811414,0.98596966
-4.6051702,-1.6237966,1.3517344,0.99215513
-4.6051702,-1.868518,1.0580262,0.9873942
-4.6051702,-1.3870889,1.0764244,0.9902962
-4.6051702,-1.3838946,1.0373231,0.98701817
-4.6051702,-1.3734205,0.93987817,0.9935143
-4.6051702,-1.3090463,0.9287542,0.989976
-4.6051702,-1.2271945,0.81908303,0.99612707
-4.6051702,-1.3787272,0.8511683,0.99690276
-4.6051702,-1.2122314,0.82008106,0.9967631
-4.6051702,-1.2126411,0.83450526,0.99768615
-4.6051702,-1.2570593,0.8040865,0.9986798
-4.6051702,-1.225134,0.7596052,0.9985827
-4.6051702,-1.3432884,0.81648463,0.9982022
-4.6051702,-1.1988962,0.81931704,0.9981487
-4.6051702,-1.2398976,0.7941238,0.9987507
-4.6051702,-1.4539952,1.00675,0.9960776
-4.6051702,-1.3657312,0.92775583,0.9972121
-4.6051702,-1.2517887,0.76917887,0.9988746
-4.6051702,-1.2409984,0.7789834,0.9986449
-4.6051702,-1.3124613,0.77534145,0.99880254
-4.6051702,-1.3295755,0.79175955,0.9989507
-4.6051702,-1.4106942,0.94985324,0.99730754
-4.6051702,-1.4887828,1.0799022,0.9962599
-4.6051702,-1.3514628,0.8273372,0.9987658
-4.6051702,-1.3718427,0.83484405,0.9985239
-4.6051702,-1.3586301,0.80901307,0.9986504
-4.6051702,-1.7036324,1.3384895,0.9917373
-4.6051702,-1.3986628,1.0592057,0.9968207
-4.6051702,-1.3883432,1.1902637,0.9947206
-4.6051702,-1.4431083,1.192444,0.99468225
-4.6051702,-1.6563727,1.386653,0.9915217
-4.6051702,-1.545424,1.0218185,0.9955258
-4.6051702,-1.6365457,1.3712858,0.98950773
-4.6051702,-1.2077053,1.1201756,0.9661145
-4.6051702,-1.6518563,1.3690867,0.97524476
-4.6051702,-1.7791454,1.0970404,0.98239845
-4.6051702,-1.0350622,0.969184,0.95697963
-1.5606477,-1.3828628,0.99295,0.98285574
-4.6051702,-1.1152313,0.92031956,0.9772071
-4.6051702,-1.2573967,0.869881,0.9904096
-4.6051702,-1.2850091,0.8166155,0.99276733
-4.6051702,-1.1686013,0.91981745,0.9863035
-4.6051702,-1.2818501,0.83274615,0.99141556
1.975469,0.5096988,1.2261767,0.3785028
-0.4942963,0.4480074,1.2951666,0.46932384
,0.4216649,1.2653087,0.35361907
-0.8915981,0.48585492,1.2335325,0.32981563
0.0099503305,-0.11146988,1.3420125,0.59426147
-2.207275,0.5034329,1.2459406,0.42141092
-0.8915981,-0.046312608,1.3587316,0.5625518
-4.6051702,0.21392617,1.2775501,0.37658742
0.47623417,0.33914232,1.2575005,0.4213824
-0.09431068,-0.11858425,1.3380599,0.57691014
1.5912739,0.34169006,1.296013,0.3408606
-1.5606477,-0.19242975,1.3610295,0.5893058
-4.6051702,-0.046144783,1.3133166,0.49108416
-1.171183,0.31166703,1.2406621,0.34591952
0.59332687,-0.23026311,1.3468434,0.58564425
-4.6051702,0.5037746,1.2019466,0.2823271
-0.09431068,-0.14605919,1.3193668,0.54709274
-4.6051702,-0.111855276,1.3399357,0.64790756
-4.6051702,-0.48038712,1.3665246,0.7773813
,-0.39780354,1.354404,0.7300776
-0.4942963,0.6874164,1.3005831,0.46965125
,-0.42512262,1.4433876,0.78548765
-4.6051702,0.42674,1.2862998,0.4499563
0.104360014,0.013484344,1.3772327,0.5805878
-4.6051702,-0.28961283,1.4128506,0.71481425
-4.6051702,-0.08719526,1.404302,0.634391
-2.207275,-0.2757103,1.4286916,0.7130418
-4.6051702,-0.008395314,1.3971497,0.58990604
-0.8915981,-0.2670365,1.4428389,0.7055915
0.0099503305,-0.053172715,1.3452576,0.55899733
-2.207275,-0.3974571,1.2887856,0.6839524
-4.6051702,-0.54243016,1.3710079,0.55712205
-2.207275,0.2600165,1.3259737,0.30550596
-4.6051702,0.33539385,1.2848406,0.28344613
0.41210964,-0.36499935,1.309776,0.66069114
0.104360014,0.2154628,1.2921709,0.31773064
1.1346227,-0.29630685,1.378798,0.61405385
1.068153,-0.10627532,1.3180118,0.5315891
,0.5501039,1.198838,0.28656536
-4.6051702,-0.6551331,1.3456966,0.7823189
-4.6051702,-0.47853413,1.4153694,0.68693066
0.9593502,0.10741835,1.3292388,0.42267606
,-0.6845539,1.3300637,0.8088282
-4.6051702,-0.42005646,1.3632991,0.67961997
-0.67334455,-0.24944335,1.3293785,0.44632372
1.1346227,-0.032842167,1.271716,0.44693872
-2.207275,-0.16763723,1.3630421,0.40362325
-1.5606477,-0.17291738,1.3150911,0.4360131
-0.67334455,-0.23163712,1.3273202,0.52783775
-1.5606477,0.66674477,1.1404371,0.18802746
-2.207275,-0.01647564,1.3329328,0.37130785
-2.207275,-0.5773667,1.3492087,0.7564961
-4.6051702,0.32050776,1.3060519,0.31781748
-4.6051702,-0.4110121,1.3586507,0.6616433
-1.171183,0.36913344,1.3631985,0.30895784
-2.207275,-0.5683982,1.3846442,0.74987376
-4.6051702,-0.030561224,1.3491309,0.36531052
0.74668795,-0.14417022,1.2896754,0.43180737
-0.09431068,-0.2582365,1.3631493,0.564644
-4.6051702,-0.2835236,1.3202645,0.5993498
-1.171183,0.33143294,1.1683815,0.23274918
,-0.3793867,1.3694018,0.63055915
-2.207275,-0.2774297,1.3590182,0.58511317
0.99694866,-0.3749851,1.344108,0.6690181
-4.6051702,0.93959194,1.0686525,0.16198283
-2.207275,0.069683366,1.3555468,0.41628116
-2.207275,-0.4323454,1.3267584,0.6889362
0.87962675,0.0040760785,1.3090672,0.38393295
-4.6051702,0.1036989,1.3453554,0.3333886
-4.6051702,0.39176357,1.2944572,0.308821
-4.6051702,-0.021691695,1.3549099,0.50959665
-4.6051702,-0.0057547763,1.3559365,0.4975184
-2.207275,-0.35968935,1.2894286,0.66286194
,-0.3510963,1.3131984,0.6523893
-2.207275,-0.38890103,1.3220799,0.5263603
,0.446602,1.1084352,0.22250104
-2.207275,-0.6386145,1.3773279,0.7821329
-2.207275,-0.14064047,1.3355328,0.44837996
-4.6051702,0.45500928,1.23485,0.2642544
-1.171183,-0.49054137,1.346638,0.72012675
-4.6051702,-0.49623638,1.3959911,0.732266
0.0099503305,-0.29392737,1.3876036,0.7041045
-2.207275,-0.08230797,1.4340141,0.69413745
-0.8915981,-0.467058,1.4718119,0.8161757
-0.34249032,-0.47288787,1.4580499,0.8144954
-4.6051702,-0.48393136,1.3688482,0.77443594
-4.6051702,-0.57969886,1.4395498,0.8343198
-4.6051702,-0.4797493,1.4100983,0.7943449
-0.8915981,-0.48678187,1.5125191,0.84720516
-4.6051702,-0.49637544,1.5629287,0.85773766
1.5062971,-0.4357018,1.4696707,0.79932004
0.6981347,-0.24647492,1.3964407,0.67850095
-4.6051702,-0.50145453,1.5571182,0.8625701
1.10194,-0.47684586,1.5457402,0.8433884
-0.67334455,-0.13692677,1.4072878,0.6858211
0.6981347,-0.07310616,1.3905547,0.63492984
0.6981347,-0.3410124,1.5027663,0.7805093
0.41210964,-0.18324642,1.4523232,0.70885926
-1.171183,-0.4220247,1.4820449,0.8003193
1.3887912,-0.4102093,1.5105273,0.7997168
1.068153,-0.117149286,1.4028205,0.64752537
2.1983352,-0.15851486,1.4119611,0.6672427
0.0099503305,-0.34756827,1.4899904,0.7596845
0.6981347,-0.12894496,1.4455864,0.66930753
-0.4942963,-0.36242852,1.4631796,0.75666994
-1.171183,-0.1322869,1.3180871,0.603492
-0.34249032,-0.1855911,1.4892168,0.69098604
-1.5606477,-0.19924867,1.5549054,0.7352624
-0.34249032,-0.2831331,1.5028327,0.7182086
-0.21072103,-0.33154052,1.3102051,0.66006655
-4.6051702,-0.5782864,1.441719,0.80481297
-4.6051702,-0.4023314,1.3480923,0.64949125
0.0099503305,-0.6678269,1.4381467,0.71640104
-1.5606477,-0.652954,1.3946704,0.76248443
-4.6051702,-0.5939944,1.3499644,0.76936454
-4.6051702,-1.0570288,1.1824055,0.92934996
-1.5606477,-0.26093608,1.3966697,0.5725295
-4.6051702,-1.2676466,1.038321,0.96805847
-1.5606477,0.77006197,1.1514511,0.18791853
-0.8915981,0.9509247,1.0737101,0.16758174
-4.6051702,1.2488974,0.97414047,0.13081637
-4.6051702,0.616694,1.226344,0.19651094
1.4609379,0.80055004,0.9224531,0.16768774
2.029463,0.1522643,1.1797668,0.42698634
,0.38443244,1.0384831,0.23725984
-0.67334455,-0.11649366,1.2165054,0.43953636
