tp6,pred_0,pred_1
-4.6051702,-4.6290092,0.098926194
-4.6051702,-4.5471344,0.101325475
-4.6051702,-4.620884,0.056481987
-4.6051702,-4.7064247,0.075505726
-4.6051702,-4.4116917,0.3495503
-4.6051702,-4.6607103,0.24931963
-4.6051702,-3.454845,1.4102455
-4.6051702,-4.351289,0.37173977
-1.5606477,-2.0780625,2.3945682
-4.6051702,-3.9406803,1.1150413
1.4374627,1.0363886,2.1302292
1.1346227,1.099673,2.1616712
1.1346227,1.7415934,2.2338123
1.4374627,1.3775754,2.2243304
-4.6051702,-4.589611,0.21813092
0.64710325,-4.301735,0.6471589
,-4.5345087,0.20623435
-4.6051702,-4.5723267,0.19326484
0.0099503305,-4.3068037,0.42534155
-4.6051702,-4.5891504,0.2630993
0.47623417,-4.421975,0.37509122
-4.6051702,-4.5201225,0.27739492
-4.6051702,-4.5678186,0.28791675
0.19062036,-4.1654716,0.6381887
-4.6051702,-4.492359,0.25498155
0.53649336,-4.4022417,0.41706634
-4.6051702,-4.5285444,0.3782018
-4.6051702,-4.5223813,0.3600453
-0.09431068,-4.029079,0.9549346
-4.6051702,-4.306243,0.43960246
0.99694866,-4.1924706,0.90223455
0.3435897,-4.431243,0.37878835
-4.6051702,-4.431272,0.28941852
,-4.442262,0.29884136
0.64710325,-4.342141,0.52451783
,-4.442416,0.2333304
0.47623417,-4.304982,0.46956056
-0.34249032,-4.3100433,0.404172
-1.171183,-4.432423,0.27220738
0.19062036,-4.3786955,0.35750857
-4.6051702,-4.4499364,0.27008104
0.87962675,-4.259164,0.48145485
-4.6051702,-4.453286,0.24557512
-4.6051702,-4.16881,0.5482266
-4.6051702,-4.6233177,0.078977905
-0.8915981,-0.4440097,2.6755424
-1.171183,-4.0847154,1.0536495
-4.6051702,-4.321242,0.44153318
-4.6051702,-4.5991445,0.120435424
-0.8915981,-2.8862777,2.2053077
-4.6051702,-4.20436,0.58853847
-4.6051702,-3.8543134,1.0187918
,-4.5371747,0.08740545
-4.6051702,-4.5425415,0.19649863
-4.6051702,-4.5836663,0.065644324
-4.6051702,-4.5974827,0.06502663
,-4.5295043,0.14232795
-4.6051702,-4.5241165,0.31281263
0.0099503305,-1.7518625,2.1401792
-4.6051702,-3.4206293,1.5505399
-1.171183,-1.3510593,2.5908422
-4.6051702,-4.2876406,0.53096515
-0.21072103,-3.0120451,1.3354846
-4.6051702,-4.548319,0.10803498
-4.6051702,-4.5025697,0.18094139
-4.6051702,-4.385496,0.29517838
-4.6051702,-4.585847,0.06687315
-4.6051702,-4.393651,0.3892144
-4.6051702,-4.557484,0.08118446
-4.6051702,-4.594265,0.058209922
-4.6051702,-1.7028539,2.215372
1.2267123,-1.9492717,1.8695687
-4.6051702,-3.4411569,1.2246367
-4.6051702,-4.403721,0.3484927
-4.6051702,-4.386814,0.31511477
-4.6051702,-4.5821667,0.10062748
-4.6051702,-4.559502,0.07826392
-4.6051702,-4.5575285,0.15198672
-4.6051702,-4.5562177,0.1178483
-4.6051702,-4.5527782,0.08196686
-4.6051702,-4.6441975,0.077790074
1.1346227,-1.7146752,2.0254915
,-3.5974524,1.9240425
-4.6051702,-4.559058,0.07509797
-4.6051702,-4.5425014,0.08754133
-4.6051702,-4.5665607,0.07792937
-4.6051702,-4.581536,0.09320307
,-4.6011715,0.09603002
-0.8915981,-2.5564096,1.6466445
,-4.3746185,0.3691277
-4.6051702,-4.6344337,0.090900026
-4.6051702,-4.584037,0.10594883
-4.6051702,-4.2908187,0.36341828
-4.6051702,-4.6174164,0.12723644
-4.6051702,-4.595484,0.100717306
-4.6051702,-4.4670434,0.3919967
0.6981347,-4.368105,0.60493165
-4.6051702,-4.555721,0.30546236
-1.171183,-4.42566,0.5276321
-4.6051702,-4.462585,0.24435847
-4.6051702,-4.6182437,0.14117649
-4.6051702,-4.461584,0.22962117
-0.4942963,-4.474489,0.2050871
-4.6051702,-4.538374,0.167811
-4.6051702,-4.482657,0.18796764
-4.6051702,-4.5423384,0.14251262
-4.6051702,-4.5222874,0.17644665
-4.6051702,-4.5186396,0.16726191
-4.6051702,-4.564805,0.10319798
-4.6051702,-4.539022,0.11581077
-4.6051702,-4.5145698,0.16372573
-4.6051702,-4.546706,0.13861614
-4.6051702,-4.5066204,0.21976113
-4.6051702,-4.5639997,0.18543775
-4.6051702,-4.514078,0.111613005
-4.6051702,-4.5245066,0.102616005
-4.6051702,-4.525455,0.2037933
-4.6051702,-4.455015,0.21470857
-4.6051702,-4.4836054,0.23141755
-4.6051702,-4.5712605,0.08889409
-4.6051702,-4.4361925,0.20538178
-4.6051702,-4.452792,0.23647223
-4.6051702,-4.462375,0.21631931
-4.6051702,-4.5677814,0.0925403
-4.6051702,-4.621378,0.15710841
-4.6051702,-4.7392745,0.12792076
-4.6051702,-4.5883303,0.12121813
-4.6051702,-4.6339884,0.075866714
-4.6051702,-4.660085,0.06268973
-4.6051702,-4.5934505,0.119538516
-4.6051702,-4.6019897,0.066942215
-4.6051702,-4.5400953,0.20183228
-4.6051702,-4.5641947,0.102406934
-4.6051702,-4.556409,0.10962783
-4.6051702,-4.5354733,0.11735531
-4.6051702,-4.519579,0.11994462
-4.6051702,-2.3049903,3.3454509
-4.6051702,-0.30699852,3.499375
,-2.44066,3.0452435
-4.6051702,-2.122044,3.2720556
-4.6051702,-0.47773382,3.6817074
-4.6051702,-0.8910841,3.5479116
-4.6051702,0.05153613,3.591304
-4.6051702,-0.68290496,3.5450208
-4.6051702,0.37648025,3.6402216
-4.6051702,-0.2070338,3.8341796
-4.6051702,0.04538982,3.4587412
-2.207275,0.47235003,3.7447844
-4.6051702,0.76171076,3.6876757
-4.6051702,0.6121156,3.7293375
2.0806909,-0.82640886,3.8034914
-4.6051702,1.2474651,3.405697
-0.8915981,0.012222428,3.836319
-2.207275,-1.192512,3.436322
-4.6051702,-0.86950326,3.7421467
,-0.64452446,3.5661168
-2.207275,-1.3034071,3.3158302
,-0.8726655,3.8274705
-4.6051702,-0.5205256,3.5692935
-4.6051702,-0.43151549,3.7216296
-4.6051702,-0.8017193,3.8835382
-4.6051702,-0.94956726,3.7592072
-4.6051702,-0.75185937,3.876848
-4.6051702,-0.49258035,3.822832
-4.6051702,-0.693621,4.004126
-4.6051702,-0.90678316,3.835737
-4.6051702,-1.1234255,4.057804
2.9343886,-0.78476703,3.3071818
2.3331144,1.3046055,3.2128007
1.9183921,0.76568496,3.0460494
-4.6051702,-0.21930633,4.264837
1.3110318,0.9907081,3.6379838
-4.6051702,-1.059555,3.9070156
-4.6051702,-1.2289993,3.8317463
,-1.024011,3.4199579
-4.6051702,-1.075466,3.9549062
-4.6051702,-2.0901778,3.3080974
-1.171183,-0.9151864,3.805323
,-1.093566,4.007153
-4.6051702,-1.3299415,4.129328
2.53449,-1.5694895,3.4138002
-4.6051702,0.108292654,4.1018066
2.6468837,0.8453789,3.218264
1.4374627,-1.5348287,3.6661584
-4.6051702,-0.8231417,4.3965664
-1.171183,-3.2444334,2.0071015
2.7087166,-1.8623619,3.6928165
-4.6051702,-0.8841269,4.081904
3.1531632,-1.3749095,3.6414585
-4.6051702,-0.9632515,4.248761
-4.6051702,-1.8564851,3.4570146
-4.6051702,-1.8285434,3.4724977
2.8741295,-1.5890005,3.4555447
-0.4942963,-0.62139785,3.8182998
-4.6051702,-1.1278905,4.154692
-4.6051702,-0.9695872,4.3525224
1.9473377,-2.1207728,3.4580367
-4.6051702,-0.98478675,3.963464
-4.6051702,-0.80910397,3.8048105
-4.6051702,-0.4538963,4.2737927
2.1644719,-3.249092,1.9962991
1.9183921,-1.5309607,3.8078032
-4.6051702,-1.1172013,3.9659426
-4.6051702,-0.2793127,3.7282016
2.7414849,0.5871457,3.2091713
2.342767,-1.454847,3.716257
-0.34249032,-1.5744011,3.5234823
2.3035846,-1.5540293,3.4644778
-4.6051702,-0.7658212,4.146108
,-0.08231716,4.3248715
1.4838747,-0.87106156,3.9992237
,-1.4972472,3.6880069
-4.6051702,-0.3830675,4.0492954
-0.4942963,-2.0261436,3.7432826
-1.5606477,1.2659996,3.182644
-4.6051702,-0.5342416,4.2324586
-4.6051702,-0.65566593,3.9947548
-4.6051702,-1.9704502,3.540569
-4.6051702,-2.024665,3.4487624
-4.6051702,-1.1517541,3.5646138
-4.6051702,-1.3218055,3.4452589
-4.6051702,-1.0389103,3.631034
1.10194,-0.89393854,3.6898568
-4.6051702,-1.0751544,3.762834
0.19062036,-1.327131,3.8576612
-4.6051702,-1.5229173,3.947019
1.6505798,-0.93593705,3.9737604
-4.6051702,-0.5273139,3.9335337
-4.6051702,-1.5902762,3.8211656
-4.6051702,-1.4157119,3.9973092
-4.6051702,-0.95665145,3.7172072
-4.6051702,-0.93803,3.7846835
-4.6051702,-0.6327665,4.142609
-4.6051702,-0.5091161,4.0575294
-4.6051702,-0.89303833,4.051308
-4.6051702,-0.84594214,4.1973658
-4.6051702,-0.6187017,3.9140067
-4.6051702,-0.4932386,3.894242
-4.6051702,-0.71614665,4.1144266
-4.6051702,-0.19040583,4.112252
-0.34249032,-0.79839915,4.008072
-4.6051702,0.21193631,4.197053
-4.6051702,-0.78695333,4.112095
-4.6051702,-1.0088693,4.165695
-2.207275,-0.97114027,4.2000494
-4.6051702,0.0876462,4.349915
-4.6051702,-1.7153063,3.7053897
-4.6051702,0.15425543,4.1594305
-1.5606477,0.7873043,3.9255083
-4.6051702,-1.1049926,4.1176705
-4.6051702,-1.234719,3.84942
2.1644719,-0.50336057,3.2492902
-4.6051702,-2.3248563,3.2484298
1.9892433,-1.716782,2.7812252
1.068153,-2.4930682,3.1289709
2.6609585,-1.9905902,3.2398782
2.960623,-2.888245,2.644785
0.3435897,-3.4297948,1.6228977
-0.21072103,-2.9752321,1.89526
1.7065647,-4.016896,1.0510261
,-2.9054804,2.083699
0.79299253,-3.2510736,2.1097336
2.241773,-4.539814,0.26598117
0.83724755,-3.2354605,1.7613285
-0.4942963,-4.4149475,0.4997131
1.2556161,-3.4913552,1.8899014
0.104360014,-4.525058,0.46259755
0.104360014,-4.504304,0.33203438
1.2556161,-3.8322213,1.7175112
0.19062036,-4.508512,0.36258298
2.1644719,-4.5821595,0.40165213
-0.34249032,-4.408557,0.79023296
0.79299253,-4.5078382,0.4075991
-2.207275,-4.1339383,1.0317556
-4.6051702,-4.5655184,0.3911656
2.580974,-4.458102,0.29805616
-1.171183,-4.493268,0.19593994
,-4.460887,0.1993198
2.0806909,-3.2210097,1.483072
,-4.4656177,0.19120917
1.5912739,-4.3163824,0.52787
1.8099267,-4.5187283,0.24515913
2.6181254,-4.4876184,0.23550549
0.47623417,-4.5538225,0.23946306
2.093098,-4.546277,0.26527196
1.975469,-4.575675,0.30387908
-4.6051702,-4.523197,0.4708091
-4.6051702,-4.4689074,0.50696266
,-2.876186,1.9822896
-4.6051702,-4.3985415,0.51674855
0.104360014,-4.3252277,0.72892576
-4.6051702,-3.790905,1.6342363
-4.6051702,-4.1731453,0.86594015
-4.6051702,-4.529889,0.5264599
-2.207275,-4.405897,0.6920974
-4.6051702,-4.3644404,0.7217611
,-4.079005,0.8970299
-4.6051702,-4.6302333,0.3206129
-4.6051702,-4.2641535,0.66653454
-4.6051702,-4.3256063,0.7189216
,-4.5249853,0.36990482
-4.6051702,-4.5590453,0.4313101
-4.6051702,-4.5020924,0.29660317
-4.6051702,-4.6246657,0.46801925
-4.6051702,-4.329505,0.70053756
-4.6051702,-4.510062,0.30970752
-4.6051702,-4.0743256,1.1721671
-4.6051702,-3.6654005,1.8944018
-4.6051702,-4.462179,0.26187488
-4.6051702,-4.429681,0.49264997
-4.6051702,-4.318221,0.70263076
-4.6051702,-4.293725,0.9510645
-4.6051702,-4.3010807,0.6157358
-4.6051702,-4.227947,0.7312099
-4.6051702,-4.4257708,0.28921726
-4.6051702,-4.2929707,0.7582358
-0.8915981,-4.0808845,1.2456013
-4.6051702,-4.138024,0.97502905
-4.6051702,-4.423792,0.2572887
-4.6051702,-4.5779357,0.41797474
-4.6051702,-4.4545174,0.5122161
-4.6051702,-4.2351356,0.9075124
0.53649336,-2.6967623,2.5651329
-4.6051702,-4.5099173,0.4469705
0.64710325,-3.2278895,1.9684572
-2.207275,-4.3343525,0.8397557
-4.6051702,-4.2197204,0.94277495
-4.6051702,-4.356328,0.54954284
-4.6051702,-4.3622007,0.5016223
-4.6051702,-4.3509417,0.4958567
-4.6051702,-3.9952698,1.2029462
,-4.2117043,0.8314076
-4.6051702,-4.527911,0.4347309
,-4.3696823,0.40291202
-1.171183,-3.9959555,1.2777435
-4.6051702,-4.5940714,0.3348151
-4.6051702,-3.6390166,1.8005999
-4.6051702,-4.3489113,0.6836164
-4.6051702,-4.5110416,0.48048368
-4.6051702,-4.5957365,0.25069225
-0.4942963,-4.5434055,0.28509912
-0.4942963,-4.553837,0.21251248
2.0425181,-4.5730095,0.20435533
-0.34249032,-4.4839625,0.2223837
-4.6051702,-4.428919,0.36169052
-0.34249032,-4.465989,0.20790768
0.104360014,-4.519332,0.17443861
1.4838747,-4.544023,0.20455338
-4.6051702,-4.44326,0.26165178
-4.6051702,-4.1826086,0.6903589
1.3887912,-4.5472507,0.18008845
-1.171183,-4.5049496,0.22636345
-0.4942963,-2.7468798,1.7007725
-4.6051702,-3.385294,1.4504738
-4.6051702,-4.4500747,0.31662282
-2.207275,-4.1841245,0.5768182
-0.67334455,-4.508569,0.23579699
-4.6051702,-4.525922,0.27100936
-2.207275,-3.550003,1.4161099
-4.6051702,-2.978303,1.7316701
-4.6051702,-4.5474787,0.35206556
-4.6051702,-4.368271,0.5846546
-4.6051702,-4.5646925,0.3147927
-0.09431068,-2.6817632,2.038798
-0.8915981,-4.1788626,0.85060066
-0.4942963,-4.213319,0.8061295
-0.67334455,-4.327508,0.73761094
-0.8915981,-3.8980317,1.3409957
-4.6051702,-4.5174856,0.29240772
1.6505798,-1.1388602,2.5637667
3.2192757,-0.2741097,2.9946046
0.47623417,-1.759872,2.647826
-4.6051702,-4.2581367,0.90282893
-4.6051702,-3.4201272,2.0218265
-4.6051702,-4.3204184,0.61354655
-1.5606477,-4.485755,0.32459328
-4.6051702,-4.0994396,0.98944384
-1.171183,-3.1877723,2.4423518
1.10194,-0.86730736,2.4939818
0.53649336,-1.1120743,2.6852481
1.2267123,-1.9339046,2.833341
0.3435897,-1.8827014,2.748618
,-1.3880706,2.7771406
1.1346227,-1.2406931,2.7158768
-4.6051702,-2.2996354,2.7757952
-1.5606477,-2.0123072,2.610699
-4.6051702,-2.1953042,2.5761433
-0.21072103,-2.0739806,2.5735002
-4.6051702,-2.7599115,2.5090704
-4.6051702,-2.4151757,2.56021
-4.6051702,-2.2786753,2.5423176
-4.6051702,-3.1215386,2.2065995
-4.6051702,-3.2357907,2.3487344
-4.6051702,-2.6311765,2.4483287
-4.6051702,-3.5527608,1.8233583
-4.6051702,-2.615344,2.3294415
-4.6051702,-3.566175,1.8331176
-4.6051702,-3.5752912,1.9488336
-2.207275,-3.908781,1.4132104
,-3.354053,2.0825808
1.166271,-2.2189407,2.7445886
,-3.2416537,2.1482306
0.9593502,-2.1204836,2.8059387
-0.8915981,-2.3172174,2.758884
0.104360014,-2.714917,2.570246
-1.5606477,-2.5979223,2.6461933
-4.6051702,-2.7228088,2.5848043
-4.6051702,-2.526022,2.6222465
-0.4942963,-2.5118804,2.763801
-4.6051702,-2.887092,2.3862603
-0.8915981,-4.2811174,0.99995023
-4.6051702,-4.2370424,0.5385744
-4.6051702,-4.349057,0.39082077
-4.6051702,-4.3706827,0.31635374
-4.6051702,-4.1057844,1.1385983
-4.6051702,-4.343769,0.5883016
-4.6051702,-2.9319944,2.281948
-2.207275,-3.0615304,2.173136
,-4.2581472,0.46843904
-4.6051702,-4.6624565,0.26489154
-4.6051702,-4.428535,0.3216721
-4.6051702,-4.486691,0.35054582
,-4.719473,0.33581388
-4.6051702,-4.7630534,0.29912502
-4.6051702,-4.454091,0.27143273
-4.6051702,-3.7188673,1.8251982
-4.6051702,-4.4066496,0.27236438
-4.6051702,-4.517355,0.2365676
-4.6051702,-4.6438427,0.5985875
-0.8915981,-1.2167014,2.2860274
-4.6051702,-4.473033,0.22917423
-4.6051702,-4.6595616,0.30181178
-4.6051702,-4.445527,0.35859844
-4.6051702,-2.8402472,2.1921701
-4.6051702,-4.267709,0.5006575
-4.6051702,-4.471032,0.31935066
-4.6051702,-4.1910086,0.483221
-4.6051702,-4.5254965,0.35301608
-4.6051702,-3.674242,1.668175
-4.6051702,-4.4053073,0.81738883
-4.6051702,-3.8455355,0.8595415
-4.6051702,-4.6780615,0.25109845
-4.6051702,-4.6072807,0.26167718
-4.6051702,-3.2546244,2.060234
0.0099503305,-0.6693935,2.2691393
-4.6051702,-4.598336,0.27420744
-4.6051702,-4.2936916,0.67201835
-4.6051702,-4.4661827,0.43878496
-4.6051702,-4.4582615,0.28792128
-4.6051702,-4.0839024,0.8173553
-4.6051702,-4.4609985,0.30939087
-4.6051702,-4.4216104,0.32019067
-2.207275,-4.369364,0.78176624
,-4.05347,1.282013
-4.6051702,-4.6941037,0.3166639
,-3.9759264,0.7425181
-4.6051702,-4.5698357,0.33268267
-4.6051702,-4.6741505,0.25465024
-4.6051702,-2.7048335,2.2442503
-4.6051702,-4.380248,0.9120706
-4.6051702,-4.630842,0.2718032
-1.5606477,-4.446566,0.8273403
-0.8915981,-4.3008842,1.2766271
-1.171183,-4.4362645,1.0225317
-2.207275,-4.327918,1.1744169
-1.171183,-3.9754562,1.3586541
-1.171183,-3.5715175,2.1809325
-1.5606477,-3.9624104,1.3631773
-2.207275,-3.6551788,1.7739863
-1.5606477,-3.6423178,1.8503547
0.99694866,-3.437536,1.979071
-4.6051702,-3.0229113,2.3707082
-4.6051702,-3.5160956,1.9999322
1.7934247,-3.5904088,1.8637108
-0.67334455,-3.1330752,2.3797238
-1.171183,-2.9450746,2.4346938
-1.5606477,-3.287231,2.1935453
-1.5606477,-3.070111,2.3517668
-1.171183,-2.8231993,2.548832
-0.4942963,-3.028641,2.4241848
-0.67334455,-2.6441073,2.52649
-4.6051702,-2.7106247,2.4753582
-0.09431068,-2.6914225,2.6934602
-4.6051702,-2.4636977,2.7198858
-1.5606477,-2.6265168,2.7074046
0.0099503305,-3.3416095,2.1037092
-4.6051702,-2.9126463,2.4355202
-2.207275,-3.1516645,2.320778
-1.5606477,-3.0817733,2.3115582
-1.5606477,-3.8241622,1.6467234
0.87962675,-4.284653,1.182587
0.47623417,-4.468362,1.4593263
-4.6051702,-4.303055,0.72938055
-1.5606477,-3.7811084,1.4875783
-4.6051702,-4.5426464,0.3786467
-4.6051702,-4.349617,0.48120886
-4.6051702,-4.4600477,0.3176231
-4.6051702,-4.420128,0.46731317
-4.6051702,-2.347035,2.2593021
-4.6051702,-3.357037,1.8724207
-1.171183,-0.039839935,2.260341
-1.5606477,0.16156732,2.437905
-4.6051702,-4.507428,0.28543675
-4.6051702,-4.598701,0.13436088
,-4.4380965,0.5064979
-4.6051702,-4.4429564,0.50767416
-4.6051702,-4.542576,0.14051168
-4.6051702,-4.5972567,0.14087774
-4.6051702,-4.5906076,0.13677283
-4.6051702,-4.5915966,0.14049917
-4.6051702,-4.607095,0.12568907
-4.6051702,-4.5067086,0.22400588
-4.6051702,-4.5672493,0.13425155
-4.6051702,-4.5654564,0.16530067
-4.6051702,-4.592912,0.15146387
-4.6051702,-4.5864143,0.13100454
-4.6051702,-4.3820314,0.45704076
-4.6051702,-4.5121813,0.15725839
-4.6051702,-4.4779143,0.29477575
-4.6051702,-4.534763,0.16985609
-4.6051702,-4.4298615,0.18715641
,-4.4885955,0.17090867
-4.6051702,-4.5545616,0.1546089
,-4.45018,0.12837298
-4.6051702,-4.5251627,0.16233078
-4.6051702,-4.504367,0.13946845
-4.6051702,-4.4862504,0.13869216
-4.6051702,-4.5319395,0.14073133
-2.207275,-4.5425262,0.13935168
-4.6051702,-4.4400277,0.24800012
-4.6051702,-4.508788,0.24251385
-4.6051702,-4.491586,0.3106459
-4.6051702,-3.2155256,2.5367002
-4.6051702,-4.2471204,0.57519525
-4.6051702,-4.3442802,0.5848536
-4.6051702,-4.1579943,0.91107565
-4.6051702,-3.6311781,1.9872079
-0.67334455,-4.3817925,0.40747052
0.99694866,-4.4029617,0.5775077
-0.09431068,-4.3952885,0.5584075
,0.72933996,2.861742
-4.6051702,-2.9010696,2.600823
0.87962675,-0.5707685,3.022618
-4.6051702,-0.15448304,3.0468843
,-3.6795833,1.8536214
-4.6051702,-3.627098,2.0219371
-4.6051702,-4.0544076,1.0169559
-0.4942963,-4.374115,0.51399916
-4.6051702,-4.369855,0.40680295
-4.6051702,-2.6578622,2.8216834
-4.6051702,-4.0683007,1.2066538
0.53649336,-2.0145214,2.8530269
-4.6051702,-0.87558895,2.9882088
-4.6051702,-3.2179575,2.4053574
0.104360014,-0.059249353,2.9633062
-4.6051702,-4.434211,0.8405463
1.5062971,-1.4374838,2.8803415
-4.6051702,-0.24683191,3.0239863
-4.6051702,-3.6567085,1.6617208
-4.6051702,-4.2620955,0.47328153
-4.6051702,-4.3414497,0.83594996
-4.6051702,-4.1536283,1.3457482
-4.6051702,-0.5530929,2.8630848
-4.6051702,-0.79864264,3.1489267
-0.67334455,-0.37236995,3.104416
-4.6051702,-4.276616,1.2016728
-4.6051702,-3.0695918,2.1031456
-2.207275,0.2687424,3.153757
-4.6051702,-2.942961,2.6179101
-4.6051702,-4.3483872,0.41486576
-4.6051702,-4.398265,0.45156616
2.342767,0.4401051,3.0145662
-1.171183,-0.0012484305,3.0663283
-2.207275,0.15394042,2.9756656
-4.6051702,-3.4182692,2.2418377
,-3.8609989,1.7210133
-4.6051702,-4.206785,0.6891298
,-0.95486337,2.8991582
-4.6051702,-2.002125,2.9479709
-1.171183,-0.41939968,3.1843998
-4.6051702,-4.4663486,0.16350655
-4.6051702,-3.881691,1.7150946
-4.6051702,-1.246973,3.032431
-2.207275,-4.5230446,0.23706014
-1.171183,-4.5306854,0.19710483
0.19062036,-4.442034,0.2837239
-4.6051702,-4.528795,0.20917891
-4.6051702,-4.360482,0.2308527
-2.207275,-4.4449725,0.26256526
-4.6051702,-4.3332324,0.20292436
-4.6051702,-4.38373,0.14266215
-4.6051702,-4.463509,0.111410916
-4.6051702,-4.371913,0.17514199
-4.6051702,-4.4715543,0.2088407
-4.6051702,-4.4481297,0.11139373
-4.6051702,-4.4547405,0.121774316
-4.6051702,-4.5291615,0.22748417
-4.6051702,-4.4707394,0.24849129
-4.6051702,-4.4436007,0.14829528
-4.6051702,-4.4541516,0.17093328
-4.6051702,-4.488881,0.11580399
-4.6051702,-4.491533,0.13363428
-4.6051702,-4.4744043,0.31634966
-4.6051702,-4.41404,0.46173424
-4.6051702,-4.5344896,0.15891865
-4.6051702,-4.4201527,0.26127934
-4.6051702,-4.5600057,0.14470045
-4.6051702,-4.1677136,1.1584011
-4.6051702,-4.390027,0.4345373
-4.6051702,-4.402545,0.462206
-4.6051702,-4.394824,0.63190013
-4.6051702,-4.0788107,1.4801091
-4.6051702,-4.4280195,0.33835617
-4.6051702,-4.6175036,0.37432253
-4.6051702,-4.2572403,0.600239
-4.6051702,-3.3254805,2.5327365
-4.6051702,-0.26770028,3.1552625
-4.6051702,-3.615766,1.575057
2.1174595,-0.42894635,3.052503
-0.8915981,-4.437001,0.40573233
-0.4942963,-2.556964,2.5977306
-4.6051702,-3.1120343,1.984135
-4.6051702,-3.4053712,1.4231788
-4.6051702,-3.5863829,1.0426426
1.1969482,0.89798725,2.7263062
-0.09431068,1.323251,2.4670422
,0.8630985,2.742651
0.53649336,0.76992106,2.7516842
0.64710325,0.8675393,2.7042162
1.10194,1.0287794,2.656992
0.59332687,1.1341927,2.4980593
-0.67334455,0.71738595,2.6833956
-0.4942963,0.8183955,2.6236982
0.0099503305,0.6217836,2.6628685
-2.207275,0.2621364,2.5610874
-0.34249032,0.46849516,2.5823653
-4.6051702,-0.023406755,2.6746845
-4.6051702,-0.0032525472,2.6565068
-0.4942963,-0.3727575,2.650887
-4.6051702,-0.7694971,2.4906125
-0.34249032,-0.51771754,2.6547043
-0.4942963,0.9528737,2.9505324
-4.6051702,0.5455338,3.1727552
,0.93580323,2.9109967
1.10194,1.271476,2.5297496
,0.33835423,3.133175
0.47623417,1.1163559,2.6127574
0.3435897,0.84169394,2.7893846
-0.21072103,0.07115163,2.9112809
0.104360014,0.41884297,2.8603728
-4.6051702,-0.48702964,2.8826075
-0.67334455,-0.09179711,2.8134658
-0.67334455,-2.634309,2.4608755
-0.34249032,-1.309808,2.600806
-4.6051702,-4.531948,0.38489765
-1.5606477,-4.066062,0.8246901
-1.5606477,-2.8471043,2.2539237
-4.6051702,-2.7376318,2.35523
-4.6051702,-4.398615,0.8353414
-0.67334455,-1.4710623,2.695291
1.9615022,-2.7125094,2.1707063
1.3376292,-2.417838,2.3489623
,-4.2437005,0.50528055
-4.6051702,-4.392477,0.40878963
-4.6051702,-4.5044165,0.1692922
-4.6051702,-4.5300593,0.14477141
,-4.432266,0.59158367
-4.6051702,-4.547117,0.50593513
-0.67334455,-4.2293663,0.42900166
-0.21072103,-1.5766689,2.7990184
-1.171183,-3.2186956,1.9918193
-4.6051702,-4.365225,0.30330732
-0.8915981,-4.011319,1.3598881
-4.6051702,-4.5401473,0.20169076
-4.6051702,-4.381665,0.21375242
-4.6051702,-4.328362,0.60020596
-4.6051702,-4.5587473,0.21041074
-0.8915981,-3.8557403,1.4042022
-4.6051702,-4.378747,0.38137704
-4.6051702,-4.543624,0.11764363
-0.34249032,-4.2056646,0.419138
1.2267123,-3.7580142,1.335076
0.79299253,-3.3767552,1.7920556
-4.6051702,-4.368604,0.9528592
-4.6051702,-4.2358966,0.40026435
-4.6051702,-4.515235,0.22912508
-4.6051702,-4.6254635,0.11028765
-4.6051702,-3.9902158,1.5058697
-4.6051702,-4.5143404,0.21394166
-4.6051702,-4.6017427,0.13299467
-4.6051702,-4.549974,0.21497026
0.27002713,-3.2699194,2.0335836
-2.207275,-2.987403,2.3124478
-4.6051702,-4.570344,0.17646843
-4.6051702,-4.599306,0.122834675
-4.6051702,-4.5678687,0.12909172
-4.6051702,-4.531625,0.5101498
,-4.3568296,0.9055212
0.41210964,-4.193918,0.9284896
,-4.271377,0.34943026
-4.6051702,-4.56184,0.24341956
-4.6051702,-4.5028687,0.20632398
-4.6051702,-1.0762643,2.437158
-4.6051702,-4.212564,1.194837
-4.6051702,-4.595646,0.15286607
-0.4942963,0.6278831,3.018822
0.0099503305,0.62603325,3.0365572
-0.67334455,0.44430116,2.9774137
-0.8915981,0.7510676,2.9339852
0.0099503305,-0.20737348,3.0616248
-4.6051702,-1.7358124,2.662094
0.59332687,-0.2897,3.154579
0.104360014,-0.43568924,3.278912
-2.207275,-1.580856,3.033953
-0.8915981,-1.7978387,2.8360698
-1.5606477,-3.1263833,2.1063805
0.0099503305,-0.8564248,3.2904468
-0.8915981,-1.7672352,2.9557834
-4.6051702,-3.6966386,1.6954155
-1.171183,-3.5329263,1.7224597
-2.207275,-2.5383248,2.5390606
-1.5606477,-3.0466619,2.1845253
-0.34249032,-1.0074775,2.9743052
0.6981347,-1.8834946,2.7935557
-4.6051702,-3.8009896,1.5333208
-4.6051702,-3.7685905,1.6903988
-0.34249032,-2.6073332,2.489243
-0.21072103,-3.1350915,2.2057767
-0.21072103,-1.6202533,2.7712142
-4.6051702,-4.355504,1.0263269
-2.207275,-3.5154982,1.9543312
-1.5606477,-3.5909493,1.909969
-2.207275,-3.5736375,1.9108204
-4.6051702,-4.2111206,1.1309823
1.0331845,-0.64856124,2.9052577
-4.6051702,-4.290508,1.0335667
-4.6051702,-4.3774915,0.32111773
-4.6051702,-4.4443064,0.26369074
-4.6051702,-4.5950317,0.11450641
